epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,279.265,1.86193,3.48901,2.16249,0.00511,0.67391,0.08954,0.02899,1.91718,4.06611,2.65755,0.000225,0.000225,0.000225
2,514.748,1.68346,3.1643,1.96439,0.00632,0.75772,0.0625,0.02153,1.92004,3.79559,2.54106,0.000457921,0.000457921,0.000457921
3,861.142,1.67901,2.97488,1.95942,0.33322,0.14654,0.04445,0.01504,2.12823,4.5668,3.17559,0.00068614,0.00068614,0.00068614
4,1194.4,1.66436,2.84166,1.96768,0.2705,0.0893,0.02219,0.00708,2.29057,4.54547,2.8994,0.000909656,0.000909656,0.000909656
5,1576.41,1.6657,2.82247,1.95855,0.09263,0.17099,0.03745,0.00957,2.39328,5.03782,3.21511,0.00112847,0.00112847,0.00112847
6,1921.23,1.66359,2.82905,1.96751,0.28735,0.1687,0.03009,0.01073,2.52461,7.91196,3.76148,0.00118812,0.00118812,0.00118812
7,2369.99,1.63515,2.66919,1.89707,0.3639,0.18463,0.04372,0.01731,2.51126,10.6146,3.62181,0.00117575,0.00117575,0.00117575
8,2742.1,1.64992,2.6983,1.91599,0.04636,0.26864,0.04961,0.01082,2.79111,4.78771,4.26073,0.00116337,0.00116337,0.00116337
9,3067.92,1.67163,2.66303,1.92269,0.05485,0.1481,0.06054,0.02153,2.01045,5.71064,2.59943,0.001151,0.001151,0.001151
10,3422.55,1.63672,2.64667,1.90374,0.07819,0.26225,0.06576,0.02208,2.07065,3.73202,2.71586,0.00113863,0.00113863,0.00113863
11,3844.22,1.57863,2.59086,1.89306,0.15694,0.27395,0.14475,0.0561,1.9938,3.30409,2.61953,0.00112625,0.00112625,0.00112625
12,4271.95,1.65078,2.56117,1.91145,0.08834,0.31442,0.12108,0.03882,2.16967,3.55194,2.82162,0.00111388,0.00111388,0.00111388
13,4733.61,1.63905,2.51027,1.89119,0.18864,0.17151,0.11598,0.04113,2.23326,3.57366,2.83709,0.0011015,0.0011015,0.0011015
14,5067.21,1.53683,2.40387,1.79996,0.15815,0.34699,0.18568,0.08841,1.82332,2.63805,2.39079,0.00108913,0.00108913,0.00108913
15,5358.02,1.52119,2.30601,1.80683,0.18051,0.36041,0.1993,0.09462,1.83023,2.58403,2.46429,0.00107675,0.00107675,0.00107675
16,5707.1,1.58284,2.34072,1.83439,0.23761,0.35932,0.21894,0.09746,1.91617,2.5291,2.47481,0.00106437,0.00106437,0.00106437
17,6061.23,1.55014,2.32953,1.83816,0.34882,0.30967,0.27668,0.13657,1.88101,2.55643,2.42085,0.001052,0.001052,0.001052
18,6363.93,1.52847,2.31832,1.81134,0.26841,0.34971,0.23298,0.10237,1.88097,2.8594,2.4803,0.00103962,0.00103962,0.00103962
19,6732.7,1.50795,2.2442,1.78288,0.55815,0.27942,0.3205,0.13176,1.86297,2.48976,2.42254,0.00102725,0.00102725,0.00102725
20,7004.86,1.48867,2.21179,1.76926,0.09725,0.18318,0.07233,0.0167,2.71405,3.20212,3.33432,0.00101488,0.00101488,0.00101488
21,7297.61,1.50685,2.26312,1.7744,0.26014,0.26775,0.1631,0.05757,2.30761,3.07282,2.87746,0.0010025,0.0010025,0.0010025
22,7587.84,1.478,2.13925,1.74823,0.28781,0.40631,0.29198,0.11689,1.90914,2.55897,2.43574,0.000990125,0.000990125,0.000990125
23,7925.43,1.46748,2.13115,1.76562,0.34769,0.36166,0.33694,0.16265,1.78204,2.35687,2.32684,0.00097775,0.00097775,0.00097775
24,8271.62,1.4749,2.14355,1.76335,0.26034,0.36522,0.28724,0.12425,1.80821,2.46026,2.37662,0.000965375,0.000965375,0.000965375
25,8575.64,1.44057,2.10973,1.73546,0.18754,0.35143,0.21559,0.10292,1.88869,2.68344,2.49709,0.000953,0.000953,0.000953
26,8915.23,1.43715,2.12136,1.72373,0.29343,0.33719,0.24917,0.11441,1.84244,2.525,2.41839,0.000940625,0.000940625,0.000940625
27,9234.57,1.40338,2.06609,1.67473,0.27261,0.31168,0.27267,0.12576,1.79683,2.47876,2.32731,0.00092825,0.00092825,0.00092825
28,9534.54,1.42564,1.99578,1.70568,0.26043,0.45941,0.31813,0.1576,1.73812,2.32267,2.26092,0.000915875,0.000915875,0.000915875
29,9801.06,1.40629,2.00734,1.6954,0.22088,0.43365,0.27172,0.12108,1.84111,2.32646,2.45576,0.0009035,0.0009035,0.0009035
30,10147.2,1.39019,1.9651,1.6678,0.40818,0.32962,0.33008,0.1662,1.77169,2.26254,2.32644,0.000891125,0.000891125,0.000891125
31,10410,1.40912,1.97753,1.70022,0.22883,0.26881,0.20876,0.09241,2.22119,2.61309,2.84981,0.00087875,0.00087875,0.00087875
32,10725.2,1.38647,1.95,1.66098,0.43414,0.33399,0.29362,0.12395,2.01291,2.39931,2.56162,0.000866375,0.000866375,0.000866375
33,11063.3,1.37054,1.91746,1.69897,0.32559,0.40391,0.33355,0.14089,1.96762,2.16641,2.48277,0.000854,0.000854,0.000854
34,11361.1,1.34829,1.94294,1.66232,0.25508,0.45472,0.29746,0.13947,1.84664,2.30656,2.29853,0.000841625,0.000841625,0.000841625
35,11627.1,1.37745,1.96176,1.67912,0.32473,0.44588,0.34568,0.16402,1.80295,2.23304,2.31758,0.00082925,0.00082925,0.00082925
36,11880.6,1.31615,1.84722,1.60522,0.37537,0.39192,0.36594,0.18567,1.72734,2.19348,2.30262,0.000816875,0.000816875,0.000816875
37,12184.7,1.35305,1.96091,1.6652,0.46942,0.39109,0.39217,0.19677,1.75062,2.057,2.29808,0.0008045,0.0008045,0.0008045
38,12495.4,1.33218,1.86406,1.62577,0.32665,0.50835,0.37788,0.17019,1.81248,2.13332,2.32989,0.000792125,0.000792125,0.000792125
39,12812.9,1.32507,1.89774,1.63956,0.24188,0.36745,0.26696,0.11883,1.88947,2.45698,2.53543,0.00077975,0.00077975,0.00077975
40,13107.1,1.28492,1.79446,1.59398,0.48879,0.36237,0.37909,0.18241,1.76878,2.08044,2.29457,0.000767375,0.000767375,0.000767375
41,13373.2,1.30331,1.80666,1.61453,0.41172,0.38856,0.32767,0.15045,1.92513,2.13031,2.52448,0.000755,0.000755,0.000755
42,13633.3,1.3225,1.79323,1.61216,0.34972,0.52074,0.39933,0.21124,1.67214,1.97381,2.22638,0.000742625,0.000742625,0.000742625
43,13879.4,1.28734,1.7616,1.58118,0.40647,0.46178,0.40758,0.21954,1.72019,2.02775,2.27865,0.00073025,0.00073025,0.00073025
44,14231.1,1.28153,1.72881,1.56591,0.37941,0.42398,0.37347,0.18066,1.81703,2.12093,2.45348,0.000717875,0.000717875,0.000717875
45,14482.4,1.237,1.73659,1.56485,0.24551,0.46617,0.34923,0.16837,1.75061,2.10426,2.36175,0.0007055,0.0007055,0.0007055
46,14766.2,1.2641,1.68541,1.57486,0.47279,0.47241,0.45453,0.21239,1.78246,1.91499,2.31855,0.000693125,0.000693125,0.000693125
47,15017.4,1.25647,1.65197,1.57286,0.37424,0.49317,0.4132,0.19971,1.73598,2.13703,2.30408,0.00068075,0.00068075,0.00068075
48,15266.6,1.24334,1.65111,1.54988,0.38422,0.542,0.42661,0.2251,1.66734,1.89132,2.22681,0.000668375,0.000668375,0.000668375
49,15543.6,1.2698,1.66974,1.56634,0.42441,0.38091,0.37564,0.19625,1.70986,2.17161,2.2336,0.000656,0.000656,0.000656
50,15811.1,1.22593,1.64418,1.53573,0.46053,0.35411,0.39968,0.19129,1.76,2.23526,2.30647,0.000643625,0.000643625,0.000643625
51,16085.9,1.19558,1.61309,1.52855,0.45773,0.4583,0.42984,0.23097,1.6753,1.9139,2.21959,0.00063125,0.00063125,0.00063125
52,16381.4,1.20005,1.58231,1.52356,0.42121,0.5064,0.43458,0.207,1.78837,1.93677,2.30276,0.000618875,0.000618875,0.000618875
53,16710.2,1.20045,1.55767,1.52379,0.34108,0.47762,0.38374,0.2043,1.71028,2.02744,2.27756,0.0006065,0.0006065,0.0006065
54,16949.3,1.19528,1.59177,1.53546,0.41407,0.49091,0.45415,0.24349,1.65514,1.89656,2.21935,0.000594125,0.000594125,0.000594125
55,17195.8,1.18616,1.58994,1.50505,0.45255,0.47467,0.44526,0.24531,1.60583,1.88106,2.16838,0.00058175,0.00058175,0.00058175
56,17455.8,1.13923,1.54067,1.49269,0.45161,0.57036,0.48923,0.25536,1.59771,1.86468,2.15736,0.000569375,0.000569375,0.000569375
57,17702.8,1.17872,1.54184,1.51276,0.45317,0.50173,0.48291,0.25372,1.65848,1.89058,2.21806,0.000557,0.000557,0.000557
58,18033.4,1.13455,1.47699,1.45468,0.58793,0.43516,0.4918,0.27525,1.64937,1.78486,2.21046,0.000544625,0.000544625,0.000544625
59,18318.1,1.13401,1.43359,1.46773,0.5663,0.48377,0.47344,0.25731,1.68549,1.89622,2.24642,0.00053225,0.00053225,0.00053225
60,18566.1,1.13616,1.46485,1.46933,0.48972,0.51686,0.47565,0.24882,1.71794,1.93794,2.28428,0.000519875,0.000519875,0.000519875
61,18843.3,1.1037,1.38231,1.42319,0.51595,0.51167,0.47919,0.27549,1.60274,1.8478,2.17594,0.0005075,0.0005075,0.0005075
62,19098.6,1.08109,1.39248,1.44106,0.49326,0.47304,0.45629,0.25825,1.661,1.95869,2.25188,0.000495125,0.000495125,0.000495125
63,19417.2,1.15062,1.45514,1.46766,0.47483,0.48864,0.44322,0.23078,1.7295,1.89114,2.3037,0.00048275,0.00048275,0.00048275
64,19686.7,1.0741,1.34556,1.40699,0.65361,0.42849,0.50408,0.25173,1.65444,1.72102,2.19312,0.000470375,0.000470375,0.000470375
65,19942.5,1.11337,1.3656,1.44408,0.41058,0.52137,0.47435,0.2613,1.65916,1.72849,2.22636,0.000458,0.000458,0.000458
66,20250.7,1.1026,1.36488,1.4517,0.6081,0.41851,0.49828,0.2773,1.60287,1.80219,2.21718,0.000445625,0.000445625,0.000445625
67,20606.5,1.0667,1.35229,1.4328,0.46174,0.54329,0.48973,0.26081,1.59609,1.76561,2.17084,0.00043325,0.00043325,0.00043325
68,20949.8,1.0846,1.32701,1.415,0.48338,0.48672,0.47202,0.24148,1.65112,1.82938,2.25661,0.000420875,0.000420875,0.000420875
69,21191.4,1.0567,1.31336,1.39816,0.55386,0.47519,0.4979,0.26065,1.65501,1.73424,2.245,0.0004085,0.0004085,0.0004085
70,21427.2,1.08632,1.34837,1.43182,0.48659,0.52994,0.51167,0.27727,1.63278,1.70886,2.21655,0.000396125,0.000396125,0.000396125
71,21694.5,1.09305,1.28704,1.41265,0.49411,0.48553,0.48084,0.26412,1.61508,1.80877,2.20735,0.00038375,0.00038375,0.00038375
72,21923.8,1.07062,1.33192,1.4212,0.53416,0.52475,0.52198,0.28695,1.6152,1.72619,2.16842,0.000371375,0.000371375,0.000371375
73,22237.5,0.99911,1.20836,1.36134,0.47996,0.55683,0.50446,0.27176,1.65788,1.76795,2.20449,0.000359,0.000359,0.000359
74,22430.7,1.05377,1.27676,1.39977,0.45518,0.58593,0.51897,0.2726,1.63317,1.79845,2.19442,0.000346625,0.000346625,0.000346625
75,22647.7,0.99854,1.20202,1.36861,0.47884,0.57851,0.51908,0.29156,1.59534,1.69922,2.14452,0.00033425,0.00033425,0.00033425
76,22910.8,1.00462,1.23341,1.40266,0.487,0.55146,0.51322,0.29373,1.58731,1.67991,2.15667,0.000321875,0.000321875,0.000321875
77,23171.9,0.9928,1.20393,1.35642,0.47482,0.5889,0.50337,0.26286,1.62832,1.70017,2.21615,0.0003095,0.0003095,0.0003095
78,23427.3,1.0158,1.27991,1.38428,0.48131,0.54805,0.50093,0.26983,1.5554,1.81799,2.13707,0.000297125,0.000297125,0.000297125
79,23689.5,0.98048,1.17049,1.33517,0.45528,0.55647,0.47941,0.25564,1.60893,1.96631,2.21231,0.00028475,0.00028475,0.00028475
80,23924.8,1.01096,1.18788,1.37326,0.49953,0.55881,0.49296,0.27698,1.62028,1.93523,2.19074,0.000272375,0.000272375,0.000272375
81,24174.4,0.94433,1.11775,1.33799,0.5517,0.53872,0.53321,0.29539,1.60462,1.83229,2.18341,0.00026,0.00026,0.00026
82,24446.8,0.93484,1.101,1.31315,0.54129,0.52833,0.51991,0.29515,1.57496,1.74104,2.17691,0.000247625,0.000247625,0.000247625
83,24793.6,0.96369,1.20188,1.35186,0.62071,0.48281,0.54095,0.30462,1.56692,1.70714,2.15548,0.00023525,0.00023525,0.00023525
84,25049.8,0.94647,1.12804,1.30473,0.56288,0.53062,0.54836,0.3017,1.55565,1.66553,2.12657,0.000222875,0.000222875,0.000222875
85,25294.6,0.96446,1.14309,1.35626,0.48938,0.58348,0.52141,0.28981,1.56087,1.71369,2.14472,0.0002105,0.0002105,0.0002105
86,25533.7,0.94431,1.12943,1.32451,0.46749,0.54568,0.5,0.27448,1.54742,1.75138,2.13874,0.000198125,0.000198125,0.000198125
87,25787.9,0.92583,1.09273,1.3114,0.50616,0.56415,0.52159,0.29004,1.54996,1.72174,2.14263,0.00018575,0.00018575,0.00018575
88,26075.6,0.94693,1.1322,1.33084,0.51778,0.54214,0.52289,0.30012,1.55556,1.71462,2.13801,0.000173375,0.000173375,0.000173375
89,26447.7,0.90643,1.08394,1.30275,0.47626,0.55662,0.50443,0.28554,1.58958,1.71499,2.16535,0.000161,0.000161,0.000161
90,26700.6,0.90584,1.03226,1.27894,0.48124,0.51759,0.48194,0.2671,1.61318,1.74157,2.19529,0.000148625,0.000148625,0.000148625
91,26971.7,0.933,1.09455,1.39988,0.62511,0.45756,0.49641,0.2734,1.6042,1.74444,2.22999,0.00013625,0.00013625,0.00013625
92,27233.4,0.89256,0.94086,1.36942,0.50927,0.52775,0.4793,0.26186,1.6274,1.8641,2.29076,0.000123875,0.000123875,0.000123875
93,27478.4,0.81926,0.87755,1.28915,0.50246,0.55209,0.51225,0.28783,1.55102,1.80705,2.16323,0.0001115,0.0001115,0.0001115
94,27744.1,0.78175,0.79415,1.26701,0.63361,0.47209,0.55577,0.32089,1.52099,1.67892,2.12323,9.9125e-05,9.9125e-05,9.9125e-05
95,28030.4,0.78942,0.82566,1.30111,0.57913,0.51688,0.55691,0.31747,1.50875,1.70875,2.10755,8.675e-05,8.675e-05,8.675e-05
96,28282.6,0.77373,0.79205,1.29617,0.44882,0.58613,0.52441,0.3068,1.50273,1.74655,2.10489,7.4375e-05,7.4375e-05,7.4375e-05
97,28624.8,0.74945,0.76141,1.25255,0.5868,0.44951,0.51871,0.30572,1.48718,1.72313,2.07616,6.2e-05,6.2e-05,6.2e-05
98,28874.2,0.69394,0.76945,1.21614,0.46719,0.62591,0.54941,0.31661,1.48491,1.6919,2.06797,4.9625e-05,4.9625e-05,4.9625e-05
99,29141.7,0.72155,0.72506,1.21338,0.48236,0.61482,0.55663,0.32383,1.51258,1.67418,2.10061,3.725e-05,3.725e-05,3.725e-05
100,29406.2,0.73015,0.72493,1.22587,0.57144,0.52055,0.55238,0.32097,1.51732,1.67626,2.10823,2.4875e-05,2.4875e-05,2.4875e-05
