epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,1394.95,1.4852,2.27565,1.77658,0.2904,0.43778,0.26699,0.13298,1.71602,2.58089,2.29077,0.00107675,0.00107675,0.00107675
16,1486.92,1.53917,2.30324,1.79631,0.22516,0.37814,0.24881,0.1217,1.713,2.66238,2.27252,0.00106437,0.00106437,0.00106437
17,1579.43,1.46906,2.27958,1.77354,0.25201,0.30596,0.23757,0.09886,1.92039,2.89318,2.50287,0.001052,0.001052,0.001052
18,1670.74,1.44932,2.21157,1.73886,0.389,0.26176,0.26231,0.12363,1.91657,2.74662,2.51321,0.00103962,0.00103962,0.00103962
19,1762.03,1.42407,2.16753,1.72835,0.18397,0.40347,0.25271,0.12144,1.7772,2.60577,2.42404,0.00102725,0.00102725,0.00102725
20,1854.85,1.42564,2.16509,1.72945,0.3434,0.46484,0.34018,0.14172,1.89338,2.36441,2.46395,0.00101488,0.00101488,0.00101488
21,1946.08,1.44185,2.1288,1.7195,0.26064,0.47414,0.27094,0.12526,1.64531,2.39829,2.19381,0.0010025,0.0010025,0.0010025
22,2037.39,1.44881,2.06195,1.71988,0.28508,0.43463,0.28892,0.15022,1.5923,2.39332,2.14209,0.000990125,0.000990125,0.000990125
23,2130.46,1.43688,2.06958,1.72264,0.30404,0.4518,0.32463,0.15077,1.75118,2.29615,2.27015,0.00097775,0.00097775,0.00097775
24,2223.56,1.45204,2.08867,1.72973,0.30172,0.48009,0.37564,0.17657,1.73877,2.16289,2.21862,0.000965375,0.000965375,0.000965375
25,2315.41,1.39324,2.03736,1.69877,0.25955,0.45106,0.35038,0.17682,1.67741,2.28866,2.18956,0.000953,0.000953,0.000953
26,2407.52,1.39953,2.05246,1.68897,0.38148,0.39869,0.38606,0.17942,1.7493,2.17646,2.26251,0.000940625,0.000940625,0.000940625
27,2499.06,1.38279,1.99698,1.66506,0.33166,0.4087,0.37254,0.17686,1.69245,2.26399,2.22452,0.00092825,0.00092825,0.00092825
28,2589.8,1.38108,1.91576,1.67763,0.35299,0.50473,0.37575,0.18396,1.71856,2.12552,2.22104,0.000915875,0.000915875,0.000915875
29,2679.73,1.35998,1.94426,1.65717,0.39403,0.446,0.37689,0.19894,1.59186,2.1683,2.0869,0.0009035,0.0009035,0.0009035
30,2771.14,1.32439,1.94701,1.63237,0.32447,0.45702,0.41425,0.2153,1.62323,2.08897,2.186,0.000891125,0.000891125,0.000891125
31,2862.09,1.35553,1.92493,1.65551,0.33002,0.39843,0.31615,0.16521,1.66575,2.33576,2.19728,0.00087875,0.00087875,0.00087875
32,2952.48,1.3629,1.85886,1.64952,0.43026,0.51541,0.44171,0.24247,1.61073,2.03237,2.16638,0.000866375,0.000866375,0.000866375
33,3043.29,1.32081,1.82213,1.65175,0.34232,0.51802,0.40434,0.20627,1.65454,2.06184,2.15323,0.000854,0.000854,0.000854
34,3133.79,1.31374,1.84901,1.63222,0.47786,0.5249,0.49237,0.26407,1.62278,1.84887,2.15857,0.000841625,0.000841625,0.000841625
35,3224.29,1.30397,1.86382,1.63439,0.3879,0.31897,0.32732,0.16364,1.8299,2.36206,2.33588,0.00082925,0.00082925,0.00082925
36,3315,1.27647,1.75347,1.57922,0.60416,0.42307,0.49718,0.27049,1.66126,1.97426,2.18885,0.000816875,0.000816875,0.000816875
37,3405.76,1.31381,1.84214,1.62588,0.4762,0.48022,0.4617,0.23848,1.6554,2.06221,2.16983,0.0008045,0.0008045,0.0008045
38,3495.67,1.30104,1.78592,1.58461,0.45399,0.48537,0.47912,0.26541,1.64216,1.93193,2.09737,0.000792125,0.000792125,0.000792125
39,3586.38,1.27191,1.813,1.59432,0.47485,0.55543,0.52257,0.26795,1.66377,1.90527,2.10427,0.00077975,0.00077975,0.00077975
40,3678.47,1.24101,1.6595,1.54417,0.48664,0.45155,0.48753,0.27974,1.58637,1.82801,2.08221,0.000767375,0.000767375,0.000767375
41,3770.03,1.27441,1.71146,1.59518,0.57929,0.41633,0.43263,0.22144,1.77051,2.0655,2.29853,0.000755,0.000755,0.000755
42,3860.84,1.29038,1.70261,1.59183,0.42744,0.4762,0.45588,0.23839,1.66083,1.90264,2.21812,0.000742625,0.000742625,0.000742625
43,3951.18,1.26518,1.67331,1.55682,0.43562,0.53492,0.46602,0.23999,1.71796,1.93665,2.23561,0.00073025,0.00073025,0.00073025
44,4044.26,1.24833,1.64026,1.53542,0.44468,0.50223,0.42425,0.22249,1.65858,2.07528,2.10421,0.000717875,0.000717875,0.000717875
45,4136.88,1.2117,1.65739,1.53945,0.38466,0.50452,0.44776,0.24176,1.61111,1.94619,2.09037,0.0007055,0.0007055,0.0007055
46,4230.47,1.19768,1.60116,1.50944,0.51947,0.4628,0.51256,0.27844,1.60607,1.74257,2.11043,0.000693125,0.000693125,0.000693125
47,4320.85,1.19754,1.57614,1.52162,0.42243,0.53844,0.49069,0.26089,1.67466,1.88189,2.12221,0.00068075,0.00068075,0.00068075
48,4411.14,1.20223,1.56201,1.50805,0.43337,0.5521,0.46643,0.23859,1.72778,1.87305,2.25085,0.000668375,0.000668375,0.000668375
49,4502.78,1.21831,1.56225,1.53445,0.46719,0.48493,0.48892,0.23677,1.76585,1.96544,2.30132,0.000656,0.000656,0.000656
50,4597.33,1.17986,1.53101,1.5022,0.50127,0.48158,0.47242,0.26026,1.60822,1.82435,2.16329,0.000643625,0.000643625,0.000643625
51,4687.72,1.13413,1.51342,1.47759,0.42259,0.58434,0.46079,0.2656,1.56465,1.88312,2.0808,0.00063125,0.00063125,0.00063125
52,4778.52,1.17967,1.51644,1.4988,0.47539,0.56291,0.48798,0.26125,1.60159,1.7962,2.10765,0.000618875,0.000618875,0.000618875
53,4870.77,1.16081,1.44597,1.48709,0.49674,0.45837,0.47525,0.2728,1.56398,1.74608,2.07023,0.0006065,0.0006065,0.0006065
54,4962.04,1.13571,1.51662,1.47541,0.40874,0.51276,0.44194,0.2518,1.64003,2.01841,2.14041,0.000594125,0.000594125,0.000594125
55,5051.89,1.14196,1.51837,1.46645,0.47541,0.49926,0.45085,0.24349,1.61586,1.9137,2.14088,0.00058175,0.00058175,0.00058175
56,5145.8,1.10416,1.47133,1.45668,0.51481,0.4443,0.44361,0.25089,1.54766,2.00343,2.07675,0.000569375,0.000569375,0.000569375
57,5236.05,1.13222,1.40488,1.45792,0.50275,0.55014,0.47462,0.26617,1.56027,1.85962,2.11476,0.000557,0.000557,0.000557
58,5326.81,1.104,1.36734,1.43332,0.54579,0.52334,0.52957,0.29812,1.53624,1.72382,2.04994,0.000544625,0.000544625,0.000544625
59,5417.61,1.12068,1.38001,1.45997,0.45561,0.60668,0.5211,0.28076,1.64957,1.787,2.16983,0.00053225,0.00053225,0.00053225
60,5508.11,1.10396,1.43096,1.45364,0.50279,0.50084,0.48563,0.253,1.72113,1.81608,2.25021,0.000519875,0.000519875,0.000519875
61,5599.52,1.06296,1.33618,1.40612,0.43331,0.62802,0.5275,0.30059,1.55907,1.69892,2.08515,0.0005075,0.0005075,0.0005075
62,5688.52,1.052,1.36936,1.41906,0.50396,0.51439,0.50073,0.27303,1.57128,1.75425,2.08307,0.000495125,0.000495125,0.000495125
63,5780.69,1.11936,1.4302,1.43593,0.4891,0.59957,0.51777,0.28083,1.65896,1.72909,2.14717,0.00048275,0.00048275,0.00048275
64,5871.26,1.02138,1.27198,1.37531,0.46285,0.49613,0.47311,0.25391,1.63888,1.85472,2.1495,0.000470375,0.000470375,0.000470375
65,5962.55,1.07578,1.31354,1.41489,0.53846,0.46923,0.51505,0.2832,1.56117,1.70359,2.0819,0.000458,0.000458,0.000458
66,6052.96,1.07195,1.27686,1.42242,0.47182,0.55414,0.50533,0.27598,1.56349,1.76554,2.06753,0.000445625,0.000445625,0.000445625
67,6144.48,1.0781,1.28263,1.44107,0.46672,0.53682,0.49132,0.26918,1.63294,1.70038,2.15895,0.00043325,0.00043325,0.00043325
68,6242.21,1.1013,1.30377,1.4277,0.59424,0.55909,0.5421,0.30665,1.55051,1.63694,2.09038,0.000420875,0.000420875,0.000420875
69,6349.88,1.03477,1.22026,1.38657,0.51241,0.64105,0.5953,0.34103,1.56372,1.56755,2.11961,0.0004085,0.0004085,0.0004085
70,6457.18,1.05469,1.26604,1.40812,0.6032,0.4922,0.57671,0.3192,1.67829,1.69629,2.28444,0.000396125,0.000396125,0.000396125
71,6564.24,1.05166,1.27545,1.37074,0.48698,0.51388,0.52323,0.28184,1.72001,1.76145,2.28743,0.00038375,0.00038375,0.00038375
72,6670.39,1.02567,1.25218,1.37826,0.53988,0.5008,0.52917,0.30264,1.63647,1.74002,2.14298,0.000371375,0.000371375,0.000371375
73,6776.45,0.97755,1.14482,1.33782,0.48675,0.54181,0.5161,0.30723,1.56537,1.76143,2.08022,0.000359,0.000359,0.000359
74,6880.06,1.0132,1.20377,1.36611,0.60054,0.50312,0.55719,0.32549,1.57062,1.66171,2.1082,0.000346625,0.000346625,0.000346625
75,6984.38,0.96784,1.12709,1.34351,0.53425,0.59899,0.55532,0.3302,1.51575,1.59928,2.06642,0.00033425,0.00033425,0.00033425
76,7087.9,0.97539,1.17218,1.37276,0.67277,0.49031,0.55391,0.3128,1.54182,1.58394,2.08138,0.000321875,0.000321875,0.000321875
77,7192.46,0.93523,1.13734,1.30728,0.61112,0.47825,0.52414,0.2929,1.56715,1.73367,2.10746,0.0003095,0.0003095,0.0003095
78,7298.93,0.99739,1.21764,1.36408,0.46966,0.52135,0.5111,0.2903,1.57025,1.80893,2.11719,0.000297125,0.000297125,0.000297125
79,7402.5,0.96115,1.14267,1.31806,0.4948,0.55665,0.52535,0.29589,1.56039,1.75451,2.12075,0.00028475,0.00028475,0.00028475
80,7508.43,0.98492,1.13684,1.34636,0.50602,0.58579,0.52088,0.30338,1.5755,1.75201,2.11877,0.000272375,0.000272375,0.000272375
81,7613.38,0.91744,1.09821,1.31812,0.59564,0.52723,0.57364,0.33106,1.5506,1.6335,2.12197,0.00026,0.00026,0.00026
82,7717.53,0.88794,1.06329,1.28079,0.6227,0.55244,0.5706,0.33085,1.54104,1.65522,2.11928,0.000247625,0.000247625,0.000247625
83,7821.55,0.94962,1.12555,1.34026,0.60741,0.57655,0.56753,0.32819,1.59982,1.61918,2.16702,0.00023525,0.00023525,0.00023525
84,7929.55,0.91807,1.0801,1.28294,0.52984,0.59112,0.55384,0.31961,1.60367,1.68136,2.16957,0.000222875,0.000222875,0.000222875
85,8034.54,0.92617,1.1063,1.3199,0.51355,0.5785,0.54378,0.30702,1.59163,1.69727,2.16124,0.0002105,0.0002105,0.0002105
86,8142.76,0.89695,1.05886,1.29227,0.6101,0.48843,0.55112,0.30462,1.60355,1.67484,2.17502,0.000198125,0.000198125,0.000198125
87,8248.81,0.88323,1.03098,1.27139,0.55442,0.59895,0.56719,0.31554,1.63314,1.65926,2.20784,0.00018575,0.00018575,0.00018575
88,8352.03,0.90743,1.06709,1.30449,0.57839,0.59297,0.57561,0.32492,1.59095,1.67042,2.15361,0.000173375,0.000173375,0.000173375
89,8455.62,0.8789,1.03163,1.28366,0.63773,0.52764,0.58445,0.33229,1.58217,1.63202,2.1429,0.000161,0.000161,0.000161
